maturity,theta,log_moneyness,total_variance,implied_vol
0.4,0.016000000000000004,0.26315789473684204,0.01997684350242403,0.22347731150177208
0.4,0.016000000000000004,0.36842105263157876,0.02678644704857141,0.2587781243100516
0.4,0.016000000000000004,0.4736842105263157,0.03364092148339305,0.2900039718839772
0.4,0.016000000000000004,0.5789473684210527,0.040514746872835766,0.31825597744911155
0.4,0.016000000000000004,0.6842105263157894,0.04739866505056269,0.3442334420511853
0.4,0.016000000000000004,0.7894736842105261,0.054288509944359506,0.36840368464620266
0.4,0.016000000000000004,0.894736842105263,0.06118213058037223,0.39109503506300175
0.4,0.016000000000000004,1.0,0.06807830435321507,0.41254788919959057
0.5,0.020000000000000004,-1.0,0.40581747947535535,0.9009078526412736
0.5,0.020000000000000004,-0.8947368421052632,0.3649130116310234,0.8542985562799734
0.5,0.020000000000000004,-0.7894736842105263,0.32401169826577886,0.804999004056252
0.5,0.020000000000000004,-0.6842105263157895,0.28311493072362115,0.7524824658736191
0.5,0.020000000000000004,-0.5789473684210527,0.2422250589941112,0.6960245096174577
0.5,0.020000000000000004,-0.4736842105263158,0.20134638821200987,0.634580787941157
0.5,0.020000000000000004,-0.368421052631579,0.16048774202049468,0.5665469830834768
0.5,0.020000000000000004,-0.26315789473684215,0.11967047685781064,0.4892248498549734
0.5,0.020000000000000004,-0.1578947368421053,0.07896275221982942,0.39739842027826283
0.5,0.020000000000000004,-0.052631578947368474,0.03875397479809741,0.27840249567163516
0.5,0.020000000000000004,0.05263157894736836,0.010313500081355183,0.14362102966735188
0.5,0.020000000000000004,0.1578947368421053,0.014694299572551682,0.17143103320316122
0.5,0.020000000000000004,0.26315789473684204,0.021528950003239865,0.2075039758811376
0.5,0.020000000000000004,0.36842105263157876,0.028601556854071383,0.23917172430733272
0.5,0.020000000000000004,0.4736842105263157,0.035744120417148854,0.26737284984511367
0.5,0.020000000000000004,0.5789473684210527,0.04291655408378982,0.2929728795768981
0.5,0.020000000000000004,0.6842105263157894,0.050104471906354954,0.3165579628009852
0.5,0.020000000000000004,0.7894736842105261,0.05730144466913727,0.33853048509443656
0.5,0.020000000000000004,0.894736842105263,0.06450416872195798,0.3591773064155306
0.5,0.020000000000000004,1.0,0.07171077288154341,0.3787103718715489
0.6,0.024000000000000004,-1.0,0.42369440361266003,0.8403316841309945
0.6,0.024000000000000004,-0.8947368421052632,0.3812750043070433,0.7971564090639546
0.6,0.024000000000000004,-0.7894736842105263,0.33885991422118633,0.7515094967476973
0.6,0.024000000000000004,-0.6842105263157895,0.2964510203557741,0.7029118251433035
0.6,0.024000000000000004,-0.5789473684210527,0.254051498655084,0.6507066654224006
0.6,0.024000000000000004,-0.4736842105263158,0.2116671395144572,0.5939516527945929
0.6,0.024000000000000004,-0.368421052631579,0.16930972843858988,0.5312088861558917
0.6,0.024000000000000004,-0.26315789473684215,0.12700747644444513,0.4600860000123983
0.6,0.024000000000000004,-0.1578947368421053,0.08484856151193142,0.3760508864323449
0.6,0.024000000000000004,-0.052631578947368474,0.043308268450669166,0.26866419079918696
0.6,0.024000000000000004,0.05263157894736836,0.012755043544794866,0.1458026265469571
0.6,0.024000000000000004,0.1578947368421053,0.016071055677022567,0.16366151898060097
0.6,0.024000000000000004,0.26315789473684204,0.022997592900316957,0.19577875650981202
0.6,0.024000000000000004,0.36842105263157876,0.030274291749749948,0.22462669680216088
0.6,0.024000000000000004,0.4736842105263157,0.03765213067489854,0.2505065889848626
0.6,0.024000000000000004,0.5789473684210527,0.045072750283732435,0.27408256141697046
0.6,0.024000000000000004,0.6842105263157894,0.052515418017245664,0.2958474213093794
0.6,0.024000000000000004,0.7894736842105261,0.05997092819393257,0.3161511457987898
0.6,0.024000000000000004,0.894736842105263,0.06743457185180621,0.3352475996727548
0.6,0.024000000000000004,1.0,0.07490369076263771,0.3533263146220448
0.7,0.028000000000000004,-1.0,0.4397639044410576,0.7926122312969381
0.7,0.028000000000000004,-0.8947368421052632,0.39602100161438086,0.7521597490031915
0.7,0.028000000000000004,-0.7894736842105263,0.3522836974511028,0.7094099131885223
0.7,0.028000000000000004,-0.6842105263157895,0.3085544265071852,0.6639217106462233
0.7,0.028000000000000004,-0.5789473684210527,0.264837272369717,0.6150926438579535
0.7,0.028000000000000004,-0.4736842105263158,0.22113964582620801,0.5620620782010878
0.7,0.028000000000000004,-0.368421052631579,0.17747652970320646,0.5035254706328264
0.7,0.028000000000000004,-0.26315789473684215,0.13388340923008413,0.43733512686020826
0.7,0.028000000000000004,-0.1578947368421053,0.09046902224028666,0.35950168336638794
0.7,0.028000000000000004,-0.052631578947368474,0.04778910612849593,0.261285574825969
0.7,0.028000000000000004,0.05263157894736836,0.01544888705024837,0.14855920921710628
0.7,0.028000000000000004,0.1578947368421053,0.01747002100280707,0.15797839365290736
0.7,0.028000000000000004,0.26315789473684204,0.024416575118457705,0.18676408005233963
0.7,0.028000000000000004,0.36842105263157876,0.03185131160122138,0.2133116820899187
0.7,0.028000000000000004,0.4736842105263157,0.039424809388684486,0.2373207876894674
0.7,0.028000000000000004,0.5789473684210527,0.047056481554302865,0.25927503751340103
0.7,0.028000000000000004,0.6842105263157894,0.05471796916836422,0.279586350495473
0.7,0.028000000000000004,0.7894736842105261,0.06239675752868472,0.29856025361889377
0.7,0.028000000000000004,0.894736842105263,0.07008647262775738,0.31642302748909995
0.7,0.028000000000000004,1.0,0.07778352783837235,0.3333456546640275
0.7999999999999999,0.032,-1.0,0.45446936677473854,0.7537152701573873
0.7999999999999999,0.032,-0.8947368421052632,0.4095476561090873,0.715496030832009
0.7999999999999999,0.032,-0.7894736842105263,0.3646329575538655,0.6751230976217092
0.7999999999999999,0.032,-0.6842105263157895,0.3197282995940047,0.6321869774777916
